1.380000000000000000e+02	1.200000000000000000e+02	1.149999999999999911e+00	8.695652000000000381e-01	1.304347800000000002e-01	4.101449500000000192e+00	-3.842441000000000031e+02	-2.082370999999999981e+02	1.578947399999999890e+00	2.861811500000000024e+02	5.812860500000000208e+00	7.246377000000000027e-03	8.695652000000000381e-01	1.459854000000000013e-02	4.014598400000000122e-01	1.470588199999999998e-02	1.029411799999999932e-01	8.941176499999999860e-01	5.000000000000000000e+00	6.000000000000000000e+00	8.333333999999999533e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.166666799999999699e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.333333999999999533e-03	2.200000000000000000e+01	2.898550800000000011e-02	3.333333499999999866e-02
6.400000000000000000e+01	5.700000000000000000e+01	1.122807000000000111e+00	8.906250000000000000e-01	1.093750000000000000e-01	4.140625000000000000e+00	-1.663389999999999986e+02	-1.049385999999999939e+02	1.357142800000000094e+00	3.524375000000000000e+02	5.636938999999999922e+00	0.000000000000000000e+00	9.062500000000000000e-01	4.761905000000000304e-02	3.492063599999999934e-01	1.612903200000000148e-02	4.838709499999999802e-02	9.148935999999999735e-01	6.000000000000000000e+00	2.000000000000000000e+00	7.017544000000000559e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.508772000000000280e-02	0.000000000000000000e+00	1.562500000000000000e-02	1.754386000000000140e-02	4.000000000000000000e+00	1.562500000000000000e-02	5.263157999999999725e-02
5.300000000000000000e+01	2.600000000000000000e+01	2.038461400000000090e+00	4.905660499999999757e-01	5.094340000000000535e-01	4.566037699999999866e+00	-1.632016000000000133e+02	-5.503144000000000347e+01	1.040000000000000036e+00	2.823018799999999828e+02	4.697832000000000008e+00	3.773585000000000134e-02	8.679244999999999877e-01	3.846154000000000239e-02	2.692307800000000029e-01	0.000000000000000000e+00	1.960784399999999927e-02	9.333333400000000113e-01	4.000000000000000000e+00	2.000000000000000000e+00	7.692308000000000479e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.153846159999999954e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.886792500000000067e-02	3.846154000000000239e-02
3.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	3.333333399999999780e-01	6.666666999999999454e-01	3.000000000000000000e+00	-1.242792999999999992e+01	-1.614883999999999986e+00	1.000000000000000000e+00	7.460000000000000000e+02	2.351643199999999823e+01	0.000000000000000000e+00	6.666666999999999454e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.900000000000000000e+01	2.500000000000000000e+01	1.159999999999999920e+00	8.620689499999999450e-01	1.379310300000000100e-01	4.724137999999999948e+00	-8.512022000000000332e+01	-4.512134999999999962e+01	1.086956500000000103e+00	4.224137999999999806e+02	8.852508000000000266e+00	0.000000000000000000e+00	8.275862299999999783e-01	7.142857499999999416e-02	3.214285700000000245e-01	7.407407500000000311e-02	7.407407500000000311e-02	9.545454399999999673e-01	3.000000000000000000e+00	2.000000000000000000e+00	4.000000000000000083e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000083e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.200000000000000000e+01	2.900000000000000000e+01	1.103448299999999938e+00	9.062500000000000000e-01	9.375000000000000000e-02	4.468750000000000000e+00	-1.016414000000000044e+02	-5.608964999999999890e+01	1.159999999999999920e+00	2.590312500000000000e+02	4.389914499999999720e+00	3.125000000000000000e-02	8.437500000000000000e-01	3.225806400000000296e-02	2.258064399999999972e-01	0.000000000000000000e+00	3.333333499999999866e-02	1.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	6.896552000000000238e-02	3.125000000000000000e-02	0.000000000000000000e+00	1.034482800000000036e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	6.250000000000000000e-02	6.896552000000000238e-02
1.900000000000000000e+01	1.900000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	4.947368599999999894e+00	-5.941418999999999784e+01	-2.943394999999999939e+01	1.187500000000000000e+00	3.511052599999999870e+02	6.760699999999999932e+00	0.000000000000000000e+00	8.421052700000000169e-01	0.000000000000000000e+00	3.888888999999999818e-01	5.882352999999999887e-02	5.882352999999999887e-02	1.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+00	5.263157999999999725e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.263157999999999725e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.800000000000000000e+01	1.700000000000000000e+01	1.058823599999999976e+00	9.444443999999999617e-01	5.555555599999999900e-02	4.611111000000000182e+00	-4.523371999999999815e+01	-2.997612000000000165e+01	1.062500000000000000e+00	1.652777700000000038e+02	3.926269000000000009e+00	0.000000000000000000e+00	1.000000000000000000e+00	5.882352999999999887e-02	5.882353000000000165e-01	6.250000000000000000e-02	2.500000000000000000e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.600000000000000000e+01	2.700000000000000000e+01	5.925926000000000249e-01	1.687500000000000000e+00	6.875000000000000000e-01	5.125000000000000000e+00	-5.798857999999999890e+01	-4.834926999999999708e+01	1.173912999999999984e+00	3.823125000000000000e+02	8.071049000000000362e+00	0.000000000000000000e+00	8.750000000000000000e-01	6.666666999999999732e-02	3.333333399999999780e-01	0.000000000000000000e+00	0.000000000000000000e+00	8.750000000000000000e-01	2.000000000000000000e+00	3.000000000000000000e+00	3.703703700000000182e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.407407500000000311e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.703703700000000182e-02	2.000000000000000000e+00	0.000000000000000000e+00	3.703703700000000182e-02
2.200000000000000000e+01	3.300000000000000000e+01	6.666666999999999454e-01	1.500000000000000000e+00	5.000000000000000000e-01	4.863636500000000140e+00	-7.194984999999999786e+01	-5.634320999999999913e+01	1.222222200000000036e+00	3.191363499999999931e+02	6.330696599999999563e+00	0.000000000000000000e+00	9.090909400000000140e-01	0.000000000000000000e+00	2.857142999999999766e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	6.060606200000000221e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+01	1.900000000000000000e+01	7.894736999999999449e-01	1.266666700000000034e+00	2.666666799999999893e-01	4.466666700000000212e+00	-4.523906000000000205e+01	-4.392009999999999792e+01	1.055555599999999927e+00	3.642666600000000017e+02	4.416621399999999653e+01	0.000000000000000000e+00	8.000000000000000444e-01	1.428571499999999883e-01	2.857142999999999766e-01	7.692308000000000479e-02	0.000000000000000000e+00	1.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	1.578947300000000109e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.500000000000000000e+01	5.200000000000000000e+01	8.653846400000000383e-01	1.155555600000000016e+00	1.555555600000000094e-01	4.200000000000000178e+00	-1.166632000000000033e+02	-1.068883000000000010e+02	1.368421099999999946e+00	2.994444599999999923e+02	6.239129000000000147e+00	0.000000000000000000e+00	9.333333400000000113e-01	6.818182000000000409e-02	4.318181999999999854e-01	0.000000000000000000e+00	9.302325499999999914e-02	9.705882000000000120e-01	2.000000000000000000e+00	3.000000000000000000e+00	1.923077000000000120e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.000000000000000000e+00	2.222222299999999928e-02	0.000000000000000000e+00
3.700000000000000000e+01	3.500000000000000000e+01	1.057142900000000107e+00	9.459459000000000062e-01	5.405405499999999669e-02	3.972972899999999807e+00	-1.068199999999999932e+02	-6.351924000000000348e+01	1.129032299999999989e+00	5.740810500000000047e+02	1.012717899999999993e+01	0.000000000000000000e+00	1.000000000000000000e+00	8.333333599999999397e-02	3.055555500000000091e-01	8.571428999999999854e-02	5.714285699999999829e-02	1.000000000000000000e+00	5.000000000000000000e+00	2.000000000000000000e+00	8.571428999999999854e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.571428999999999854e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	2.702702800000000155e-02	2.857142899999999888e-02
2.300000000000000000e+01	2.700000000000000000e+01	8.518518999999999952e-01	1.173912999999999984e+00	1.739130500000000135e-01	5.217391499999999738e+00	-6.022536999999999807e+01	-4.180469999999999686e+01	1.038461599999999985e+00	1.437391399999999919e+02	3.146762400000000071e+00	0.000000000000000000e+00	9.565217499999999484e-01	0.000000000000000000e+00	4.545454700000000070e-01	0.000000000000000000e+00	2.857142999999999766e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.703703700000000182e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.300000000000000000e+01	4.900000000000000000e+01	8.775509999999999700e-01	1.139534800000000070e+00	1.395348899999999948e-01	4.651162600000000147e+00	-1.351656999999999869e+02	-9.584411000000000058e+01	1.225000000000000089e+00	4.006046400000000176e+02	7.022338399999999758e+00	0.000000000000000000e+00	9.767441999999999513e-01	7.142857499999999416e-02	3.095238200000000051e-01	0.000000000000000000e+00	4.878048599999999790e-02	1.000000000000000000e+00	5.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.081632600000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.040816300000000000e-02	3.000000000000000000e+00	4.651162799999999931e-02	0.000000000000000000e+00
3.100000000000000000e+01	3.500000000000000000e+01	8.857142999999999544e-01	1.129032299999999989e+00	1.290322499999999872e-01	4.774193999999999605e+00	-7.613352999999999327e+01	-7.029516999999999882e+01	1.166666600000000109e+00	3.446451700000000073e+02	6.016833000000000098e+00	0.000000000000000000e+00	9.354839000000000349e-01	6.666666999999999732e-02	5.333333599999999786e-01	3.448276000000000119e-02	2.413792999999999911e-01	1.000000000000000000e+00	3.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.857142899999999888e-02	2.000000000000000000e+00	6.451613000000000486e-02	2.857142899999999888e-02
5.400000000000000000e+01	6.500000000000000000e+01	8.307692399999999644e-01	1.203703799999999990e+00	2.037036999999999876e-01	4.222222300000000317e+00	-1.472330000000000041e+02	-1.387620000000000005e+02	1.203703799999999990e+00	2.810926000000000045e+02	4.988559699999999708e+00	0.000000000000000000e+00	8.148147999999999502e-01	5.660377400000000253e-02	3.018868000000000107e-01	0.000000000000000000e+00	1.923077000000000120e-02	9.069767600000000485e-01	4.000000000000000000e+00	2.000000000000000000e+00	3.076923000000000158e-02	1.851851900000000065e-02	0.000000000000000000e+00	1.538461500000000079e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.076923000000000158e-02	1.500000000000000000e+01	1.851851900000000065e-02	0.000000000000000000e+00
4.500000000000000000e+01	4.800000000000000000e+01	9.375000000000000000e-01	1.066666700000000079e+00	6.666666999999999732e-02	3.977777699999999861e+00	-1.182741000000000042e+02	-1.072763000000000062e+02	1.199999999999999956e+00	3.201777599999999779e+02	5.426910999999999596e+00	0.000000000000000000e+00	9.333333400000000113e-01	4.545454699999999792e-02	3.181818000000000146e-01	2.325581399999999965e-02	4.651162799999999931e-02	9.729729999999999768e-01	4.000000000000000000e+00	3.000000000000000000e+00	2.083333399999999849e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.000000000000000000e+00	6.666666999999999732e-02	4.166666799999999699e-02
1.600000000000000000e+01	2.400000000000000000e+01	6.666666999999999454e-01	1.500000000000000000e+00	5.000000000000000000e-01	4.187500000000000000e+00	-4.609689000000000192e+01	-4.535052000000000305e+01	1.263157800000000108e+00	6.268750000000000000e+01	2.768666699999999814e-01	6.250000000000000000e-02	8.750000000000000000e-01	6.666666999999999732e-02	5.333333599999999786e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	8.333333599999999397e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.333333599999999397e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.166666799999999699e-02	5.000000000000000000e+00	6.250000000000000000e-02	8.333333599999999397e-02
2.500000000000000000e+01	2.600000000000000000e+01	9.615384300000000550e-01	1.040000000000000036e+00	4.000000000000000083e-02	5.280000000000000249e+00	-7.980647000000000446e+01	-5.272193000000000040e+01	1.040000000000000036e+00	2.813600000000000136e+02	5.153141500000000264e+00	8.000000000000000167e-02	8.399999999999999689e-01	0.000000000000000000e+00	3.333333399999999780e-01	0.000000000000000000e+00	8.695651999999999548e-02	1.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	4.000000000000000083e-02	3.846154000000000239e-02
